Country,Year,Primary Enrollment rate (% gross),Secondary Enrollment rate (% gross),Tertiary Enrollment rate (% gross)
DZA,2003,105.92675,74.10386,18.57795
DZA,2004,106.8939,77.50799,19.14942
DZA,2005,107.5861,78.98921,20.87286
DZA,2006,108.15657,79.88453,21.33784
DZA,2007,109.53171,70.31386,23.60133
DZA,2008,109.23097,76.70108,
DZA,2009,112.35897,92.87783,29.90938
DZA,2010,115.33758,96.93728,29.88943
DZA,2011,116.56791,99.61435,31.21409
DZA,2012,118.07959,,32.20153
DZA,2013,119.53932,,33.89099
DZA,2014,118.50281,,34.48182
DZA,2015,115.87784,,36.78132
DZA,2016,113.8302,,42.62885
DZA,2017,111.76448,,47.64683
DZA,2018,109.88282,,51.36567
DZA,2019,108.84585,,52.61994
DZA,2020,111.28115,,52.49862
DZA,1971,74.46568,11.56367,
DZA,1998,100.90608,,
DZA,2021,,,53.74174
ASM,1982,98.66862,,
ASM,1983,98.3477,,
ASM,1984,101.64557,,
ASM,1985,105.08242,,
ASM,1986,103.0222,,
ASM,1987,100.37261,,
ASM,1988,99.19822,,
ASM,1989,98.72846,89.91642,19.48135
ASM,1990,98.89273,90.75786,
ASM,1991,92.58214,91.33999,
ASM,1992,87.2993,91.55567,
ASM,1971,,,0.0
AND,1975,88.56911,25.93453,
AND,1983,106.44266,49.43997,
AND,1971,,15.36829,
AND,1972,,14.71606,
AND,1973,,13.81631,
AND,1974,,17.33541,
AND,1976,,34.13827,
AGO,1981,123.53842,13.76514,
AGO,1982,114.47567,9.68932,
AGO,1991,66.80437,8.93437,0.54504
AGO,2008,105.18021,21.28946,
AGO,2009,104.13057,22.69255,
AGO,2010,105.78104,26.25922,
AGO,2011,119.53014,26.48254,6.1303
AGO,2015,113.47796,,8.40094
AGO,1971,58.57027,5.76748,
AGO,1972,64.29822,6.34225,
AGO,1973,67.90733,7.05664,
AGO,1974,75.88877,,
AGO,1980,142.7441,10.68394,
AGO,1983,103.94402,8.70721,
AGO,1984,91.82414,10.65704,
AGO,1985,73.37913,8.98985,
AGO,1986,79.39194,10.12964,
AGO,1987,79.46468,9.74631,
AGO,1988,77.86546,8.17843,0.58355
AGO,1989,77.59636,9.05875,0.54828
AGO,1990,73.03959,8.40345,0.55307
AGO,1992,64.24715,10.09933,0.50501
AGO,1998,71.53195,10.81928,0.54972
AGO,2007,98.97358,,
AGO,2016,102.13408,50.67148,9.33626
AGO,2017,116.95664,,9.324319
AGO,2018,85.02416,,9.012669
AGO,1978,,8.11106,
AGO,1999,,10.74743,0.49829
AGO,2000,,12.26628,
AGO,2001,,13.85372,
AGO,2002,,14.98359,0.71336
AGO,2003,,,2.635
AGO,2004,,,1.97574
AGO,2005,,,2.43892
AGO,2006,,,2.37982
AGO,2013,,,8.83833
AGO,2019,,,10.63029
ATG,1975,87.56103,81.50589,
ATG,1976,92.25513,87.21257,
ATG,1992,102.40088,97.5793,
ATG,2008,114.20387,118.12705,
ATG,2009,111.48903,116.04285,15.05298
ATG,2010,112.29296,112.79583,16.72623
ATG,2011,110.57349,110.92294,15.05922
ATG,2013,106.05682,,
ATG,2014,106.04671,106.98013,
ATG,2015,104.99062,108.23023,
ATG,2016,52.315876,,
ATG,2017,103.66896,109.20869,
ATG,2018,105.02127,111.19604,
ATG,1971,71.00992,,
ATG,1972,89.29406,84.66301,
ATG,1974,88.18997,85.40327,
ATG,1977,91.74374,89.53083,
ATG,1978,87.47202,75.59618,
ATG,1979,83.75252,,
ATG,1984,110.24673,,
ATG,1995,112.85639,,
ATG,2000,127.596,79.66178,
ATG,2007,114.57859,108.24472,
ATG,2012,108.03018,109.52443,24.83026
ATG,2019,102.22062,,
ATG,1973,,59.85384,
,1970,67.26249,26.07959,5.96426
,1971,67.35587,26.23578,5.98207
,1972,68.89031,26.68959,6.23436
,1973,70.11495,27.6599,6.59681
,1974,70.43562,28.63415,7.00106
,1975,71.76981,30.19063,7.55049
,1976,73.52369,31.92165,8.21546
,1977,74.38473,33.94915,8.86437
,1978,74.6695,35.9055,9.30852
,1979,76.44023,37.4707,9.35179
,1980,77.64748,38.71899,9.69576
,1981,77.83724,39.61999,10.27521
,1982,78.67481,41.23593,10.64377
,1983,79.51752,42.45932,10.81294
,1984,80.46938,43.87358,11.0858
,1985,80.41177,45.48859,11.07237
,1986,81.15116,47.50054,11.36942
,1987,82.35914,48.7597,11.39638
,1988,82.84991,49.29458,11.38137
,1989,82.76159,50.0426,11.03497
,1990,83.37965,52.89913,11.06054
,1991,83.86091,52.97851,10.77585
,1992,81.35241,51.7615,11.42809
,1993,81.9674,52.43686,12.34728
,1994,84.55638,54.45597,12.99277
,1995,83.37125,54.44493,13.85892
,1996,85.66902,54.39281,14.78401
,1997,86.30764,55.75329,15.75999
,1998,86.87344,57.20931,16.53046
,1999,88.01455,58.74999,17.93546
,2000,88.66827,60.0535,18.18479
,2001,89.46537,61.51705,18.7885
,2002,90.67297,62.5932,19.60008
,2003,91.65731,64.30119,19.60643
,2004,92.04268,65.96912,20.77493
,2005,92.56015,65.82756,21.8364
,2006,93.54513,65.49966,22.34389
,2007,94.05211,64.36051,22.94668
,2008,94.95773,64.71997,23.70183
,2009,95.28881,66.2956,24.39759
,2010,96.01291,67.28549,25.06339
,2011,95.59116,69.58947,24.52135
,2012,97.51347,70.49937,25.88796
,2013,96.37268,69.19179,27.43795
,2014,95.9846,69.76124,28.61852
,2015,95.49426,70.56935,30.09877
,2016,95.33702,70.79039,30.75134
,2017,95.39558,71.27309,31.52466
,2018,95.84234,71.77615,32.84006
,2019,96.07526,72.44198,33.31345
,2020,96.27467,72.26463,33.23928
ARG,1970,105.82131,44.81985,13.24435
ARG,1971,106.50629,45.82767,15.30603
ARG,1974,106.32186,52.63313,22.74869
ARG,1975,106.09989,54.19428,26.97598
ARG,1976,105.75306,55.63601,27.07182
ARG,1994,110.97087,69.64543,37.00133
ARG,1996,110.22022,78.87085,
ARG,1997,107.0863,75.34276,
ARG,1998,111.54166,81.25854,46.9607
ARG,1999,114.49687,92.60516,48.83172
ARG,2000,115.69413,95.93661,53.96481
ARG,2001,116.25017,96.84547,59.01155
ARG,2002,116.79843,95.8991,62.74873
ARG,2003,114.49467,94.96169,65.17626
ARG,2004,115.80605,94.50717,65.48537
ARG,2005,115.29915,92.76067,63.96667
ARG,2006,117.2033,91.81353,66.96473
ARG,2007,118.05111,91.91613,66.41163
ARG,2008,118.59346,93.23705,68.05695
ARG,2009,117.90598,96.61971,70.20646
ARG,2010,116.97576,99.50126,73.2314
ARG,2011,115.61473,101.535,76.2974
ARG,2012,114.22717,103.47648,77.44629
ARG,2013,112.01195,105.04141,78.2239
ARG,2014,111.45967,106.03556,80.99581
ARG,2015,111.30341,106.94647,84.002
ARG,2016,110.73918,108.46233,87.21345
ARG,2017,109.74146,108.7336,89.95852
ARG,2018,109.65917,107.64728,91.6006
ARG,2019,109.5163,108.23084,95.44791
ARG,1972,106.03831,47.549,16.48376
ARG,1973,105.59223,49.91177,19.61808
ARG,1977,106.66186,55.5457,24.07762
ARG,1978,106.2771,55.44948,21.38019
ARG,1979,106.76658,55.26867,22.22991
ARG,1980,106.89577,56.16939,21.73469
ARG,1981,107.60801,57.42667,23.10263
ARG,1982,107.837,59.16988,23.83
ARG,1984,106.02872,65.27954,28.67647
ARG,1985,106.17438,70.21241,35.49595
ARG,1986,107.02452,70.09199,37.42499
ARG,1987,107.39181,69.81563,39.22065
ARG,1988,107.96635,70.32322,
ARG,1990,106.91243,71.48958,
ARG,1991,108.99739,72.31279,38.11911
ARG,2020,108.87877,110.12822,99.16627
ARG,1983,,59.78238,24.83893
ARM,1994,96.50575,96.62907,19.12431
ARM,1997,126.90023,93.23616,22.72023
ARM,2002,95.37494,,36.14686
ARM,2003,94.19894,,37.21888
ARM,2004,94.92137,89.34573,37.88314
ARM,2005,95.44106,92.05428,39.54677
ARM,2006,100.1558,94.94133,43.11535
ARM,2007,113.28762,96.42764,45.93094
ARM,2008,114.51868,94.97048,48.48933
ARM,2010,99.06499,104.71332,52.98915
ARM,2011,98.47586,93.13488,53.33778
ARM,2012,98.91774,,46.15803
ARM,2014,96.86599,85.88351,47.08219
ARM,2015,95.00365,86.00589,46.5218
ARM,2016,94.5179,,51.08019
ARM,2017,94.08352,,52.25153
ARM,2018,92.71525,83.15068,54.57048
ARM,2019,91.84506,86.47233,51.48753
ARM,2020,91.23544,87.25036,50.81661
ARM,2000,98.66373,92.15199,35.54979
ARM,1991,104.3455,92.10371,25.3567
ARM,1992,101.14099,92.32686,25.34212
ARM,1993,104.568,94.7447,23.02764
ARM,1995,92.42475,,19.08214
ARM,1996,93.2753,93.3364,16.93857
ARM,1998,129.16405,80.43603,33.57358
ARM,1999,133.57149,80.05668,35.21241
ARM,2001,102.13005,88.28202,33.5453
ARM,2009,110.84678,100.12562,51.33459
ARM,2013,98.44946,85.89755,45.73739
ARM,2021,91.11037,88.89403,55.41359
ARM,1986,,,17.5996
ARM,1988,,,18.79871
ARM,1989,,,20.4359
ARM,1990,,,23.20482
ABW,1999,112.21318,98.79692,28.07222
ABW,2000,110.78818,96.51617,29.65051
ABW,2001,109.44096,97.97287,29.05586
ABW,2002,111.01083,100.52068,26.68902
ABW,2003,109.2143,99.09117,26.752
ABW,2004,110.83905,97.25244,26.30441
ABW,2005,111.37672,95.94176,31.68347
ABW,2006,114.25115,97.35637,30.90319
ABW,2007,115.21158,102.55975,33.91582
ABW,2008,113.09161,94.64913,35.24049
ABW,2009,113.80179,96.73602,35.36232
ABW,2010,113.7943,95.82354,37.34573
ABW,2013,116.0393,,16.19583
ABW,2014,117.10809,,16.40542
ABW,2011,105.25586,97.02788,38.72564
ABW,2012,104.08713,111.15977,37.76113
ABW,2015,114.9976,,15.27177
ABW,2016,113.747574,,15.59921
AUS,2010,105.61943,,
AUS,1971,111.19781,,17.09435
AUS,1972,110.64366,,18.38301
AUS,1973,110.00005,,19.59013
AUS,1974,105.23748,,21.81735
AUS,1975,108.18442,,23.2816
AUS,1976,109.15713,,24.0753
AUS,1977,111.21833,,24.43743
AUS,1978,112.32667,,24.78084
AUS,1979,111.89935,,25.00352
AUS,1980,111.07188,,25.15469
AUS,1981,109.6986,,25.58523
AUS,1982,108.57697,,25.64088
AUS,1983,107.21483,,26.36246
AUS,1984,106.43613,,27.00481
AUS,1985,104.89013,,27.91073
AUS,1986,105.43827,,29.51505
AUS,1987,105.86022,,29.68459
AUS,1988,106.48903,,31.49957
AUS,1989,106.6846,,32.65396
AUS,1990,106.37172,,35.35955
AUS,1991,106.09681,,38.31347
AUS,1992,105.974,,39.70084
AUS,1993,105.87717,134.35475,65.56422
AUS,1994,105.82989,132.61827,66.97922
AUS,1995,101.29127,143.23387,70.68857
AUS,1996,101.58029,148.636,75.64778
AUS,1997,101.18403,152.93597,80.90665
AUS,1998,100.92862,,
AUS,1999,100.65884,,
AUS,2000,100.72193,,
AUS,2001,100.63978,,
AUS,2002,101.54878,,
AUS,2003,101.67431,,
AUS,2004,102.26413,,
AUS,2005,102.73932,,
AUS,2006,103.30405,,
AUS,2007,105.18305,,
AUS,2008,105.14112,,
AUS,2009,105.30213,,
AUS,2011,105.68968,,
AUS,2012,105.98445,,
AUS,2013,105.99385,,
AUS,2014,105.45709,,
AUS,2015,101.59991,157.16766,118.61086
AUS,2016,100.74441,153.0132,120.96571
AUS,2017,100.33898,150.31148,113.14216
AUS,2018,100.16059,132.77289,107.80805
AUS,2019,99.72715,140.64604,115.95204
AUS,2020,99.02161,134.45052,114.18989
AUS,1970,,81.09338,15.81655
AUT,1971,103.29578,88.69344,12.19837
AUT,1972,102.76067,,13.66956
AUT,1973,101.15191,,15.1084
AUT,1998,103.63034,97.74473,52.39628
AUT,1999,103.78485,98.4441,
AUT,2002,101.25148,99.02117,
AUT,2004,100.72132,99.52356,
AUT,2011,99.7387,98.06147,78.49945
AUT,2012,100.59906,97.84332,78.93891
AUT,2013,101.21012,99.19738,79.6554
AUT,2014,101.62819,99.66308,79.1587
AUT,2015,101.99748,100.321,80.71942
AUT,2016,102.26436,100.96302,83.45495
AUT,2017,103.11315,100.45521,85.05714
AUT,2018,103.31685,99.95784,86.68835
AUT,2019,103.10493,100.1937,86.47553
AUT,2005,100.83262,100.35335,
AUT,1974,100.04668,,15.99359
AUT,1975,99.6858,,16.67404
AUT,1976,99.2475,90.73838,18.54498
AUT,1977,99.49437,,19.28278
AUT,1978,97.31035,,19.72423
AUT,1979,96.7834,,20.42885
AUT,1980,96.23175,,21.36817
AUT,1981,96.39433,92.38189,22.30216
AUT,1982,97.27445,91.18525,22.46463
AUT,1983,97.0768,92.10242,22.98781
AUT,1984,97.07764,91.97629,23.9428
AUT,1985,96.60672,93.78589,25.52486
AUT,1986,99.10386,97.10359,26.70454
AUT,1987,100.93278,97.88426,27.81727
AUT,1988,103.76162,98.55265,29.37026
AUT,1989,105.55528,99.04705,30.58759
AUT,1990,105.30173,101.1709,32.53644
AUT,1991,104.12055,102.79965,34.69429
AUT,1992,103.90969,104.80587,37.61071
AUT,1993,103.31158,106.29354,39.76938
AUT,1994,102.41308,106.82464,42.2646
AUT,1995,102.36504,106.58471,44.97695
AUT,1996,102.39691,105.65033,47.49055
AUT,1997,102.8261,105.12297,49.56702
AUT,2000,103.67232,98.69606,
AUT,2001,102.94747,98.9575,
AUT,2003,100.46382,99.4792,
AUT,2006,101.55929,100.32996,
AUT,2007,101.67125,99.70887,63.04729
AUT,2008,100.72594,99.42073,65.8869
AUT,2009,100.20248,99.64985,68.11265
AUT,2010,99.78978,98.80721,75.62378
AUT,2020,102.4987,100.3741,87.21139
AZE,1993,111.24918,91.30049,22.22588
AZE,1994,113.01393,87.71376,19.355
AZE,1995,113.20013,85.37412,18.38257
AZE,1996,93.50836,75.49916,18.08035
AZE,1997,94.54734,73.84934,17.58492
AZE,1998,92.87744,,
AZE,1999,95.48014,,
AZE,2000,97.20749,,
AZE,2001,98.861,,
AZE,2002,98.34943,,
AZE,2003,96.21324,,
AZE,2004,97.26133,,
AZE,2005,95.52697,,
AZE,2006,94.21666,,19.78946
AZE,2007,94.7712,,19.3646
AZE,2008,94.07247,,19.04789
AZE,2009,95.06857,,19.05771
AZE,2010,93.7623,,19.26004
AZE,2011,95.57363,,19.64731
AZE,2012,97.95531,,20.43846
AZE,2013,100.50045,,21.44043
AZE,2014,106.05989,,23.15973
AZE,2015,106.60149,,25.4832
AZE,2016,106.43174,,25.92642
AZE,2017,103.2941,,27.06741
AZE,2018,99.7221,94.48008,27.7085
AZE,2019,97.93535,94.77549,31.5402
AZE,2020,95.80747,94.09344,35.24844
AZE,1981,112.86656,92.82274,24.03103
AZE,1986,120.91886,96.04173,23.87732
AZE,1989,114.49995,95.63848,24.48164
AZE,1990,114.62942,91.71737,24.19891
AZE,1991,113.95951,91.17509,24.75928
AZE,1992,112.5404,91.94465,25.23917
AZE,2021,94.31193,93.67888,38.23718
AZE,1988,,,25.20772
BHS,1994,94.60886,89.80234,
BHS,1999,96.65513,77.53081,
BHS,2005,100.39834,88.45793,
BHS,2006,96.0583,89.6825,
BHS,1971,101.78283,90.76349,
BHS,1972,99.90995,90.73925,
BHS,1973,96.35086,90.34445,
BHS,1974,99.34907,98.64116,
BHS,1975,102.42115,106.10965,
BHS,1976,103.44186,106.19991,
BHS,1977,105.07816,,30.12882
BHS,1978,106.16315,,27.53321
BHS,1979,104.07581,,25.74971
BHS,1980,100.89673,95.87312,18.71913
BHS,1981,101.79711,90.34744,16.35368
BHS,1982,100.42706,89.36835,15.20021
BHS,1983,100.86151,89.17019,11.63673
BHS,1984,95.93899,94.71453,13.54841
BHS,1985,105.44627,86.11534,15.00076
BHS,1986,106.62166,86.30565,17.44437
BHS,1990,98.34101,85.73209,
BHS,1991,95.12139,87.17424,
BHS,1992,94.46095,95.86185,
BHS,1993,95.37964,95.88069,
BHS,1995,95.96749,86.83238,15.05818
BHS,1996,101.24875,,
BHS,1997,98.90214,82.01865,
BHS,1998,99.30195,,
BHS,2002,93.19962,91.87913,
BHS,2004,98.25661,86.17589,
BHS,1987,,92.8097,19.35408
BHS,2007,,93.11002,
BHS,2008,,92.15828,
BHS,2009,,90.24461,
BHS,2010,,89.35463,
BHS,2011,,84.98634,
BHS,2012,,85.76167,
BHS,2013,,76.89482,
BHS,1988,,,20.9262
BHR,1982,106.05141,70.33317,5.88692
BHR,1983,105.28556,84.11666,
BHR,1984,109.63431,85.50047,
BHR,1985,111.10088,92.26914,12.1615
BHR,1986,112.50883,97.39945,12.71715
BHR,1987,111.8895,94.3108,9.54413
BHR,1988,112.13803,91.69041,13.29313
BHR,1989,112.7371,90.40004,
BHR,1991,111.44636,99.43729,17.22944
BHR,1992,107.90687,98.49222,16.95249
BHR,1993,107.68678,101.84058,17.55382
BHR,1994,106.9724,105.16174,16.76971
BHR,1995,107.70296,106.12836,16.56093
BHR,1996,107.67883,104.21432,17.60574
BHR,1998,107.79913,96.02434,
BHR,1999,107.89463,94.6163,21.64746
BHR,2000,104.96603,97.56947,
BHR,2001,100.67704,97.96577,
BHR,2002,100.74198,94.30006,
BHR,2003,99.80986,94.26097,27.94311
BHR,2004,98.38226,95.371,
BHR,2005,95.74598,96.20007,23.95824
BHR,2011,94.86897,95.2978,43.96669
BHR,2012,95.34285,91.672,43.19741
BHR,2013,97.67428,96.67334,39.54289
BHR,2014,99.72908,98.9424,41.32924
BHR,2015,101.20051,102.16024,43.27575
BHR,2016,101.09313,103.85384,46.56614
BHR,2017,101.21309,102.20338,47.14588
BHR,2018,99.36305,98.59907,50.4819
BHR,2019,98.02791,97.11242,55.62851
BHR,1971,106.48933,50.62672,1.51356
BHR,1972,109.82366,50.37171,1.43224
BHR,1973,111.97061,51.70992,1.43247
BHR,1974,113.00489,55.08574,2.2393
BHR,1975,115.41491,58.61901,2.23843
BHR,1976,112.42638,60.3762,2.19489
BHR,1977,110.34,61.65148,3.52076
BHR,1978,108.44355,65.87056,3.25162
BHR,1979,109.20446,68.42625,2.76427
BHR,1980,109.09335,58.99552,3.22312
BHR,1981,106.97947,64.28225,4.67865
BHR,1990,110.33341,86.93154,
BHR,1997,107.73461,97.3527,
BHR,2006,98.41714,96.39721,22.79489
BHR,2008,,91.79231,
BHR,2009,,91.98146,
BHR,2010,,92.85565,
BHR,2020,,,60.31586
BHR,2021,,,64.53108
BGD,1976,81.35031,17.82052,2.79823
BGD,1977,75.5715,17.5598,3.00669
BGD,1981,70.34065,16.8502,3.09603
BGD,1989,80.41992,20.3759,3.67474
BGD,2005,101.64781,46.96283,6.4467
BGD,2008,99.54293,46.24112,8.88409
BGD,2009,102.92757,49.99824,10.85809
BGD,2010,105.97455,51.637695,
BGD,2000,,49.76399,5.63134
BGD,2004,,48.35198,5.88915
BGD,2006,102.41615,47.52978,7.3612
BGD,2007,101.62025,48.30106,7.93297
BGD,2011,106.33012,52.431374,13.877501
BGD,2013,,60.168743,13.53042
BGD,2014,,,13.859322
BGD,2019,,72.558136,24.012129
BGD,1970,56.2669,,2.13339
BGD,1971,52.05381,,
BGD,1972,64.52816,,2.44963
BGD,1973,76.71962,20.75938,2.56056
BGD,1974,75.04343,,3.35886
BGD,1975,79.98328,,
BGD,1978,74.02332,,2.39063
BGD,1979,72.82371,17.23557,3.36555
BGD,1980,71.61141,18.99373,3.24599
BGD,1982,71.59104,,3.80131
BGD,1983,73.02713,20.31821,4.67838
BGD,1984,71.79938,20.91304,5.04444
BGD,1985,69.88837,20.56514,5.11443
